date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,park_id
2023-07-30,77.5,64.4,0.228,9.7,73,TOL03
2023-07-31,79.9,60.0,0.0,6.3,57,TOL03
2023-08-01,82.3,59.5,0.024,8.8,64,TOL03
2023-08-02,85.8,62.2,0.0,7.8,61,TOL03
2023-08-03,87.0,63.7,0.0,7.7,62,TOL03
2023-08-04,87.2,67.5,0.0,9.4,60,TOL03
2023-08-05,79.3,66.7,0.004,10.6,69,TOL03
2023-08-06,83.3,68.7,0.291,14.4,72,TOL03
2023-08-07,74.8,66.0,0.075,12.9,75,TOL03
2023-08-08,82.6,63.0,0.0,10.3,64,TOL03
2023-08-09,82.4,62.8,0.028,10.5,66,TOL03
2023-08-10,81.1,63.8,0.189,13.5,73,TOL03
2023-08-11,82.6,61.4,0.303,13.0,75,TOL03
2023-08-12,83.6,67.6,0.52,15.8,79,TOL03
2023-08-13,82.4,62.2,0.008,9.1,69,TOL03
2023-08-14,75.7,68.0,0.11,13.4,80,TOL03
2023-08-15,75.8,64.9,0.146,15.7,83,TOL03
2023-08-16,80.2,60.5,0.0,8.9,70,TOL03
2023-08-17,79.9,63.0,0.287,23.2,75,TOL03
2023-08-18,74.0,56.0,0.0,14.3,62,TOL03
2023-08-19,78.4,52.6,0.0,7.8,66,TOL03
2023-08-20,87.7,63.7,0.0,8.6,70,TOL03
2023-08-21,82.4,70.0,0.0,9.7,79,TOL03
2023-08-22,73.9,61.8,0.0,10.3,70,TOL03
2023-08-23,87.3,62.7,1.492,16.7,77,TOL03
2023-08-24,87.6,70.8,1.228,17.7,86,TOL03
2023-08-25,80.0,70.1,0.059,14.0,84,TOL03
2023-08-26,77.4,65.4,0.047,11.4,83,TOL03
2023-08-27,71.0,57.6,0.0,12.1,75,TOL03
2023-08-28,72.1,57.3,0.0,7.4,74,TOL03
2023-08-29,81.1,53.8,0.004,11.7,70,TOL03
2023-08-30,72.2,57.2,0.0,12.8,70,TOL03
2023-08-31,69.6,53.2,0.0,9.4,75,TOL03
2023-06-30,89.4,70.2,0.016,9.4,69,TOL04
2023-07-01,82.4,70.8,0.291,12.5,81,TOL04
2023-07-02,82.2,69.3,0.665,8.4,89,TOL04
2023-07-03,83.8,66.8,0.181,6.4,80,TOL04
2023-07-04,87.4,67.0,0.0,5.2,73,TOL04
2023-07-05,91.2,68.9,0.0,10.6,64,TOL04
2023-07-06,85.8,70.4,0.035,11.1,72,TOL04
2023-07-07,79.9,67.1,0.008,8.3,71,TOL04
2023-07-08,76.8,66.3,0.26,12.4,76,TOL04
2023-07-09,80.3,60.4,0.016,8.8,71,TOL04
2023-07-10,86.8,60.5,0.0,10.0,59,TOL04
2023-07-11,89.0,65.8,0.008,15.9,57,TOL04
2023-07-12,84.8,66.9,0.142,9.3,78,TOL04
2023-07-13,80.2,62.8,0.091,18.7,69,TOL04
2023-07-14,84.7,62.4,0.012,11.4,73,TOL04
2023-07-15,76.4,67.1,0.783,8.4,86,TOL04
2023-07-16,83.8,65.5,0.0,17.9,69,TOL04
2023-07-17,82.0,64.3,0.008,12.8,63,TOL04
2023-07-18,79.2,58.9,0.0,9.1,61,TOL04
2023-07-19,81.1,60.8,0.016,9.6,68,TOL04
2023-07-20,88.9,67.0,0.134,15.3,66,TOL04
2023-07-21,80.5,63.2,0.0,9.7,65,TOL04
2023-07-22,83.5,61.8,0.008,8.2,62,TOL04
2023-07-23,83.9,63.9,0.067,12.3,67,TOL04
2023-07-24,86.4,62.0,0.0,6.4,66,TOL04
2023-07-25,86.0,65.4,0.0,6.0,66,TOL04
2023-07-26,88.8,67.2,0.917,19.9,74,TOL04
2023-07-27,87.0,70.3,0.016,13.2,76,TOL04
2023-07-28,90.9,68.6,0.043,7.6,78,TOL04
2023-07-29,83.5,69.4,0.02,14.5,75,TOL04
2023-07-30,77.5,64.4,0.228,9.7,73,TOL04
2023-07-31,79.9,60.0,0.0,6.3,57,TOL04
2023-08-01,82.3,59.5,0.024,8.8,64,TOL04
2023-08-02,85.8,62.2,0.0,7.8,61,TOL04
2023-08-03,87.0,63.7,0.0,7.7,62,TOL04
2023-08-04,87.2,67.5,0.0,9.4,60,TOL04
2023-08-05,79.3,66.7,0.004,10.6,69,TOL04
2023-08-06,83.3,68.7,0.291,14.4,72,TOL04
2023-08-07,74.8,66.0,0.075,12.9,75,TOL04
2023-08-08,82.6,63.0,0.0,10.3,64,TOL04
2023-08-09,82.4,62.8,0.028,10.5,66,TOL04
2023-08-10,81.1,63.8,0.189,13.5,73,TOL04
2023-08-11,82.6,61.4,0.303,13.0,75,TOL04
2023-08-12,83.6,67.6,0.52,15.8,79,TOL04
2023-08-13,82.4,62.2,0.008,9.1,69,TOL04
2023-08-14,75.7,68.0,0.11,13.4,80,TOL04
2023-08-15,75.8,64.9,0.146,15.7,83,TOL04
2023-08-16,80.2,60.5,0.0,8.9,70,TOL04
2023-08-17,79.9,63.0,0.287,23.2,75,TOL04
2023-08-18,74.0,56.0,0.0,14.3,62,TOL04
2023-08-19,78.4,52.6,0.0,7.8,66,TOL04
2023-08-20,87.7,63.7,0.0,8.6,70,TOL04
2023-08-21,82.4,70.0,0.0,9.7,79,TOL04
2023-08-22,73.9,61.8,0.0,10.3,70,TOL04
2023-08-23,87.3,62.7,1.492,16.7,77,TOL04
2023-08-24,87.6,70.8,1.228,17.7,86,TOL04
2023-08-25,80.0,70.1,0.059,14.0,84,TOL04
2023-08-26,77.4,65.4,0.047,11.4,83,TOL04
2023-08-27,71.0,57.6,0.0,12.1,75,TOL04
2023-08-28,72.1,57.3,0.0,7.4,74,TOL04
2023-08-29,81.1,53.8,0.004,11.7,70,TOL04
2023-08-30,72.2,57.2,0.0,12.8,70,TOL04
2023-08-31,69.6,53.2,0.0,9.4,75,TOL04
2023-06-30,75.9,64.7,0.004,9.2,79,TOR01
2023-07-01,80.5,66.0,0.063,7.5,86,TOR01
2023-07-02,75.4,68.1,0.122,6.1,93,TOR01
2023-07-03,77.8,68.0,0.114,7.8,84,TOR01
2023-07-04,84.1,64.6,0.004,10.0,74,TOR01
2023-07-05,85.0,66.2,0.016,8.1,69,TOR01
2023-07-06,84.8,68.3,0.248,8.2,78,TOR01
2023-07-07,81.8,65.4,0.0,9.2,66,TOR01
2023-07-08,75.6,58.2,0.028,13.2,71,TOR01
2023-07-09,76.8,60.8,0.02,7.2,76,TOR01
2023-07-10,79.3,60.2,0.004,10.8,65,TOR01
2023-07-11,85.3,67.6,0.272,14.1,67,TOR01
2023-07-12,76.3,56.6,0.035,9.5,67,TOR01
2023-07-13,79.5,65.0,0.303,16.7,73,TOR01
2023-07-14,76.5,57.4,0.008,8.4,77,TOR01
2023-07-15,79.5,66.2,0.197,9.7,86,TOR01
2023-07-16,78.5,66.5,1.138,12.2,86,TOR01
2023-07-17,79.0,64.6,0.039,11.6,71,TOR01
2023-07-18,78.2,61.1,0.122,10.7,72,TOR01
2023-07-19,75.3,58.3,0.012,6.1,71,TOR01
2023-07-20,79.5,62.0,0.343,11.2,81,TOR01
2023-07-21,78.2,63.7,0.0,13.7,73,TOR01
2023-07-22,81.5,61.2,0.0,8.9,63,TOR01
2023-07-23,77.4,59.3,0.071,10.1,78,TOR01
2023-07-24,80.0,63.4,0.118,8.7,81,TOR01
2023-07-25,77.1,62.1,0.028,7.4,82,TOR01
2023-07-26,84.4,66.5,0.028,15.2,75,TOR01
2023-07-27,85.4,70.3,0.728,12.9,77,TOR01
2023-07-28,83.6,65.9,0.0,10.1,82,TOR01
2023-07-29,74.6,64.4,0.858,13.7,82,TOR01
2023-07-30,72.7,58.2,0.031,7.1,72,TOR01
2023-07-31,74.6,59.5,0.02,11.3,63,TOR01
2023-08-01,74.0,57.0,0.0,10.4,66,TOR01
2023-08-02,76.8,57.8,0.004,11.0,73,TOR01
2023-08-03,80.9,64.7,0.89,12.3,78,TOR01
2023-08-04,77.6,63.4,0.26,11.7,78,TOR01
2023-08-05,75.8,62.6,0.0,9.6,69,TOR01
2023-08-06,74.2,58.1,0.02,17.1,71,TOR01
2023-08-07,78.6,66.4,0.22,17.0,85,TOR01
2023-08-08,78.2,65.0,0.016,18.8,72,TOR01
2023-08-09,81.4,61.5,0.0,8.6,68,TOR01
2023-08-10,78.1,65.0,0.335,10.1,77,TOR01
2023-08-11,75.4,59.0,0.0,11.0,71,TOR01
2023-08-12,80.8,66.5,0.465,13.0,78,TOR01
2023-08-13,78.4,59.9,0.0,12.1,71,TOR01
2023-08-14,72.7,59.8,0.0,7.4,78,TOR01
2023-08-15,74.0,65.4,0.185,11.4,79,TOR01
2023-08-16,78.5,63.3,0.008,12.1,77,TOR01
2023-08-17,77.2,64.1,0.303,16.5,78,TOR01
2023-08-18,66.7,58.5,0.134,19.6,72,TOR01
2023-08-19,78.2,56.9,0.0,11.8,62,TOR01
2023-08-20,83.5,61.5,0.0,10.4,76,TOR01
2023-08-21,77.0,64.7,0.0,10.5,72,TOR01
2023-08-22,73.7,59.5,0.0,9.0,68,TOR01
2023-08-23,68.9,62.4,0.102,8.8,80,TOR01
2023-08-24,73.2,64.5,0.516,9.6,89,TOR01
2023-08-25,78.4,65.8,0.453,9.6,81,TOR01
2023-08-26,74.0,61.8,0.055,11.5,77,TOR01
2023-08-27,67.8,55.2,0.004,9.7,72,TOR01
2023-08-28,70.6,54.8,0.0,6.8,80,TOR01
2023-08-29,73.1,54.2,0.0,7.5,82,TOR01
2023-08-30,70.2,56.3,0.142,15.2,77,TOR01
2023-08-31,67.6,51.8,0.0,9.4,68,TOR01
2023-06-30,75.9,64.7,0.004,9.2,79,TOR02
2023-07-01,80.5,66.0,0.063,7.5,86,TOR02
2023-07-02,75.4,68.1,0.122,6.1,93,TOR02
2023-07-03,77.8,68.0,0.114,7.8,84,TOR02
2023-07-04,84.1,64.6,0.004,10.0,74,TOR02
2023-07-05,85.0,66.2,0.016,8.1,69,TOR02
2023-07-06,84.8,68.2,0.248,8.2,78,TOR02
2023-07-07,81.8,65.4,0.0,9.2,66,TOR02
2023-07-08,75.6,58.2,0.028,13.2,71,TOR02
2023-07-09,76.8,60.8,0.02,7.2,76,TOR02
2023-07-10,79.3,60.2,0.004,10.8,65,TOR02
2023-07-11,85.3,67.6,0.272,14.1,67,TOR02
2023-07-12,76.3,56.6,0.035,9.5,67,TOR02
2023-07-13,79.5,65.0,0.303,16.7,73,TOR02
2023-07-14,76.5,57.4,0.008,8.4,77,TOR02
2023-07-15,79.5,66.2,0.197,9.7,86,TOR02
2023-07-16,78.5,66.4,1.138,12.2,86,TOR02
2023-07-17,79.0,64.6,0.039,11.6,71,TOR02
2023-07-18,78.1,61.1,0.122,10.7,72,TOR02
2023-07-19,75.3,58.3,0.012,6.1,71,TOR02
2023-07-20,79.5,61.9,0.343,11.2,81,TOR02
2023-07-21,78.2,63.7,0.0,13.7,73,TOR02
2023-07-22,81.5,61.2,0.0,8.9,63,TOR02
2023-07-23,77.4,59.3,0.071,10.1,78,TOR02
2023-07-24,80.0,63.4,0.118,8.7,81,TOR02
2023-07-25,77.1,62.1,0.028,7.4,82,TOR02
2023-07-26,84.4,66.4,0.028,15.2,75,TOR02
2023-07-27,85.3,70.3,0.728,12.9,77,TOR02
2023-07-28,83.6,65.9,0.0,10.1,82,TOR02
2023-07-29,74.5,64.4,0.858,13.7,82,TOR02
2023-07-30,72.7,58.2,0.031,7.1,72,TOR02
2023-07-31,74.5,59.5,0.02,11.3,63,TOR02
2023-08-01,74.0,57.0,0.0,10.4,66,TOR02
2023-08-02,76.8,57.8,0.004,11.0,73,TOR02
2023-08-03,80.9,64.7,0.89,12.3,78,TOR02
2023-08-04,77.6,63.4,0.26,11.7,78,TOR02
2023-08-05,75.8,62.6,0.0,9.6,69,TOR02
2023-08-06,74.2,58.1,0.02,17.1,71,TOR02
2023-08-07,78.6,66.4,0.22,17.0,85,TOR02
2023-08-08,78.1,65.0,0.016,18.8,72,TOR02
2023-08-09,81.4,61.5,0.0,8.6,68,TOR02
2023-08-10,78.1,65.0,0.335,10.1,77,TOR02
2023-08-11,75.4,59.0,0.0,11.0,71,TOR02
2023-08-12,80.8,66.5,0.465,13.0,78,TOR02
2023-08-13,78.4,59.9,0.0,12.1,71,TOR02
2023-08-14,72.7,59.8,0.0,7.4,78,TOR02
2023-08-15,74.0,65.4,0.185,11.4,79,TOR02
2023-08-16,78.5,63.3,0.008,12.1,77,TOR02
2023-08-17,77.2,64.1,0.303,16.5,78,TOR02
2023-08-18,66.7,58.5,0.134,19.6,72,TOR02
2023-08-19,78.2,56.9,0.0,11.8,62,TOR02
2023-08-20,83.5,61.5,0.0,10.4,76,TOR02
2023-08-21,77.0,64.7,0.0,10.5,72,TOR02
2023-08-22,73.6,59.5,0.0,9.0,68,TOR02
2023-08-23,68.9,62.4,0.102,8.8,80,TOR02
2023-08-24,73.2,64.5,0.516,9.6,89,TOR02
2023-08-25,78.4,65.8,0.453,9.6,81,TOR02
2023-08-26,74.0,61.8,0.055,11.5,77,TOR02
2023-08-27,67.8,55.2,0.004,9.7,72,TOR02
2023-08-28,70.6,54.7,0.0,6.8,80,TOR02
2023-08-29,73.1,54.2,0.0,7.5,82,TOR02
2023-08-30,70.2,56.3,0.142,15.2,77,TOR02
2023-08-31,67.6,51.8,0.0,9.4,68,TOR02
2023-06-30,85.0,61.9,0.0,7.7,68,TRO01
2023-07-01,87.3,64.4,0.0,12.3,66,TRO01
2023-07-02,76.5,64.4,0.866,10.7,88,TRO01
2023-07-03,83.3,68.0,1.402,8.1,92,TRO01
2023-07-04,85.8,68.0,0.028,6.5,82,TRO01
2023-07-05,89.9,67.1,0.008,5.2,78,TRO01
2023-07-06,91.1,69.7,0.047,10.3,79,TRO01
2023-07-07,90.2,70.2,0.02,9.1,78,TRO01
2023-07-08,86.0,70.0,0.067,6.5,83,TRO01
2023-07-09,82.1,68.9,0.465,9.6,91,TRO01
2023-07-10,77.6,65.8,1.72,9.5,92,TRO01
2023-07-11,87.5,63.2,0.134,6.5,79,TRO01
2023-07-12,84.2,64.5,0.209,5.1,89,TRO01
2023-07-13,86.6,67.1,0.98,17.0,84,TRO01
2023-07-14,80.8,65.9,0.26,9.0,87,TRO01
2023-07-15,85.8,66.1,0.008,9.9,81,TRO01
2023-07-16,81.4,69.6,0.358,10.3,91,TRO01
2023-07-17,86.9,65.0,0.004,8.2,77,TRO01
2023-07-18,84.2,67.9,0.157,6.8,86,TRO01
2023-07-19,82.4,65.3,0.0,6.1,72,TRO01
2023-07-20,82.6,61.0,0.0,8.6,71,TRO01
2023-07-21,76.3,66.2,1.264,10.9,87,TRO01
2023-07-22,80.6,62.1,0.0,9.1,70,TRO01
2023-07-23,82.1,59.2,0.0,8.9,70,TRO01
2023-07-24,83.0,63.9,0.161,12.1,83,TRO01
2023-07-25,81.8,64.6,0.0,7.2,84,TRO01
2023-07-26,85.2,64.0,0.004,9.9,78,TRO01
2023-07-27,85.3,70.8,0.539,13.6,85,TRO01
2023-07-28,90.0,66.2,0.035,8.2,78,TRO01
2023-07-29,85.0,60.4,0.39,11.1,90,TRO01
2023-07-30,75.7,57.7,0.004,8.0,72,TRO01
2023-07-31,77.2,55.4,0.043,9.8,76,TRO01
2023-08-01,74.1,52.7,0.0,7.3,71,TRO01
2023-08-02,76.4,53.8,0.0,6.6,72,TRO01
2023-08-03,79.7,58.4,0.051,13.2,73,TRO01
2023-08-04,78.5,64.3,0.134,12.4,84,TRO01
2023-08-05,81.6,59.3,0.012,7.5,75,TRO01
2023-08-06,81.3,57.0,0.0,4.5,72,TRO01
2023-08-07,80.4,66.3,0.894,14.3,84,TRO01
2023-08-08,79.0,68.8,0.327,12.4,84,TRO01
2023-08-09,82.0,66.0,0.012,12.4,69,TRO01
2023-08-10,79.7,60.1,0.484,12.7,84,TRO01
2023-08-11,78.5,63.4,0.0,12.7,72,TRO01
2023-08-12,82.4,57.9,0.051,11.5,75,TRO01
2023-08-13,81.0,67.4,0.098,9.1,79,TRO01
2023-08-14,79.8,64.0,0.035,6.9,77,TRO01
2023-08-15,74.2,66.0,1.031,6.7,94,TRO01
2023-08-16,79.8,66.7,0.138,8.1,86,TRO01
2023-08-17,80.2,68.0,0.024,11.5,82,TRO01
2023-08-18,77.7,63.5,0.283,11.2,74,TRO01
2023-08-19,72.1,63.0,0.051,12.2,67,TRO01
2023-08-20,84.3,57.8,0.0,7.7,71,TRO01
2023-08-21,84.7,64.0,0.079,11.4,83,TRO01
2023-08-22,76.1,57.8,0.0,9.0,73,TRO01
2023-08-23,77.7,56.3,0.0,6.8,74,TRO01
2023-08-24,71.6,59.4,0.035,12.1,80,TRO01
2023-08-25,79.9,63.9,1.327,12.6,89,TRO01
2023-08-26,80.7,65.2,0.079,9.1,83,TRO01
2023-08-27,75.0,62.8,0.02,7.6,84,TRO01
2023-08-28,76.3,59.7,0.157,6.5,88,TRO01
2023-08-29,81.2,64.3,0.0,8.5,80,TRO01
2023-08-30,78.8,64.5,0.354,12.8,79,TRO01
2023-08-31,71.3,57.5,0.0,8.7,67,TRO01
2023-06-30,83.4,62.5,0.0,7.5,63,TRO02
2023-07-01,85.8,64.7,0.035,12.0,64,TRO02
2023-07-02,75.7,63.4,0.906,9.9,88,TRO02
2023-07-03,81.4,66.8,1.642,7.5,90,TRO02
2023-07-04,83.7,67.8,0.154,5.2,85,TRO02
2023-07-05,87.8,66.7,0.0,6.8,76,TRO02
2023-07-06,90.2,69.3,0.043,9.8,74,TRO02
2023-07-07,89.5,70.3,0.138,9.5,75,TRO02
2023-07-08,84.6,68.7,0.035,7.3,84,TRO02
2023-07-09,82.7,68.4,0.417,8.8,89,TRO02
2023-07-10,76.0,63.9,2.031,8.3,95,TRO02
2023-07-11,85.5,62.0,0.106,6.7,79,TRO02
2023-07-12,83.2,66.6,0.366,6.7,87,TRO02
2023-07-13,84.9,67.5,0.469,14.6,81,TRO02
2023-07-14,79.8,64.0,0.134,7.9,87,TRO02
2023-07-15,83.8,66.4,0.012,9.5,81,TRO02
2023-07-16,80.2,69.1,0.35,11.1,92,TRO02
2023-07-17,83.8,67.3,0.012,8.1,78,TRO02
2023-07-18,83.9,67.6,0.165,8.1,84,TRO02
2023-07-19,80.1,64.0,0.004,6.1,73,TRO02
2023-07-20,81.0,61.3,0.0,9.0,70,TRO02
2023-07-21,74.8,64.8,0.756,11.6,87,TRO02
2023-07-22,78.5,60.4,0.012,8.9,72,TRO02
2023-07-23,79.4,60.8,0.0,6.7,68,TRO02
2023-07-24,81.7,64.3,0.228,10.8,79,TRO02
2023-07-25,80.0,65.8,0.0,8.9,85,TRO02
2023-07-26,83.1,64.8,0.0,10.3,77,TRO02
2023-07-27,83.5,71.2,0.882,16.8,83,TRO02
2023-07-28,86.4,67.0,0.02,6.8,81,TRO02
2023-07-29,82.3,58.8,0.496,11.9,87,TRO02
2023-07-30,73.0,56.6,0.008,8.5,72,TRO02
2023-07-31,75.0,56.8,0.02,10.7,74,TRO02
2023-08-01,71.4,55.3,0.0,8.0,71,TRO02
2023-08-02,74.1,53.6,0.0,7.1,70,TRO02
2023-08-03,78.3,59.2,0.063,13.3,68,TRO02
2023-08-04,75.5,64.1,0.161,11.8,84,TRO02
2023-08-05,78.6,59.2,0.012,8.0,77,TRO02
2023-08-06,78.3,57.5,0.0,6.9,73,TRO02
2023-08-07,78.4,66.1,0.63,14.3,83,TRO02
2023-08-08,76.9,66.7,0.331,13.3,85,TRO02
2023-08-09,79.9,64.2,0.016,12.7,71,TRO02
2023-08-10,77.8,61.8,0.5,12.2,81,TRO02
2023-08-11,76.6,61.7,0.012,12.4,75,TRO02
2023-08-12,81.0,58.2,0.039,11.4,72,TRO02
2023-08-13,78.9,65.8,0.024,9.7,80,TRO02
2023-08-14,78.3,63.2,0.043,6.8,77,TRO02
2023-08-15,72.9,65.4,1.256,5.0,94,TRO02
2023-08-16,78.3,64.8,0.102,7.8,86,TRO02
2023-08-17,78.4,67.2,0.031,11.3,82,TRO02
2023-08-18,76.9,62.2,0.11,10.7,76,TRO02
2023-08-19,70.0,60.4,0.13,10.0,72,TRO02
2023-08-20,80.2,57.0,0.0,7.3,71,TRO02
2023-08-21,82.3,62.2,0.083,10.9,80,TRO02
2023-08-22,74.8,56.1,0.0,9.8,73,TRO02
2023-08-23,75.6,55.5,0.0,7.2,69,TRO02
2023-08-24,70.3,59.2,0.031,13.7,77,TRO02
2023-08-25,78.3,62.5,0.717,13.2,89,TRO02
2023-08-26,78.3,64.1,0.039,8.9,85,TRO02
2023-08-27,73.6,61.3,0.024,7.4,84,TRO02
2023-08-28,75.6,58.1,0.094,7.1,87,TRO02
2023-08-29,79.6,63.5,0.0,8.0,81,TRO02
2023-08-30,77.0,62.9,0.307,12.8,80,TRO02
2023-08-31,68.9,56.2,0.0,10.5,69,TRO02
2023-06-30,78.6,63.2,0.008,10.0,81,WAR01
2023-07-01,78.0,64.8,0.0,10.7,81,WAR01
2023-07-02,75.0,65.8,0.272,15.6,90,WAR01
2023-07-03,84.6,70.7,0.154,12.2,82,WAR01
2023-07-04,80.8,71.0,0.449,10.4,89,WAR01
2023-07-05,86.9,69.5,0.0,8.9,83,WAR01
2023-07-06,85.2,72.0,0.0,11.0,81,WAR01
2023-07-07,79.2,69.3,0.0,12.9,88,WAR01
2023-07-08,84.5,71.1,0.0,11.5,84,WAR01
2023-07-09,80.4,70.4,0.008,10.6,87,WAR01
2023-07-10,76.6,70.8,1.303,12.7,90,WAR01
2023-07-11,86.1,66.7,0.0,11.2,71,WAR01
2023-07-12,88.7,69.3,0.024,10.4,73,WAR01
2023-07-13,86.4,72.2,0.0,14.5,79,WAR01
2023-07-14,79.1,72.0,0.559,13.8,89,WAR01
2023-07-15,78.9,72.8,0.449,12.8,89,WAR01
2023-07-16,76.6,71.5,2.346,18.1,94,WAR01
2023-07-17,87.8,72.0,0.016,11.9,80,WAR01
2023-07-18,80.7,73.8,0.024,13.0,88,WAR01
2023-07-19,82.5,71.3,0.008,9.2,77,WAR01
2023-07-20,83.0,68.0,0.0,7.9,72,WAR01
2023-07-21,76.6,69.2,0.051,11.8,86,WAR01
2023-07-22,83.0,68.0,0.035,7.3,74,WAR01
2023-07-23,83.1,67.4,0.0,14.1,70,WAR01
2023-07-24,81.6,69.1,0.004,11.0,77,WAR01
2023-07-25,82.2,68.3,0.236,11.4,83,WAR01
2023-07-26,87.0,68.6,0.0,13.8,76,WAR01
2023-07-27,85.6,72.3,0.008,18.7,83,WAR01
2023-07-28,90.3,72.5,0.0,10.6,75,WAR01
2023-07-29,85.4,73.3,0.764,16.5,83,WAR01
2023-07-30,75.7,61.5,0.012,16.4,69,WAR01
2023-07-31,80.6,60.7,0.0,10.1,65,WAR01
2023-08-01,77.4,61.3,0.0,9.9,63,WAR01
2023-08-02,76.4,58.7,0.0,9.3,61,WAR01
2023-08-03,76.7,63.1,0.0,15.2,68,WAR01
2023-08-04,77.6,65.8,0.5,13.6,77,WAR01
2023-08-05,81.9,67.0,0.0,10.4,78,WAR01
2023-08-06,80.5,63.3,0.0,14.4,70,WAR01
2023-08-07,75.3,65.4,0.283,14.8,83,WAR01
2023-08-08,80.2,71.7,0.646,14.5,84,WAR01
2023-08-09,81.9,68.5,0.004,14.5,67,WAR01
2023-08-10,81.9,66.3,0.291,12.6,78,WAR01
2023-08-11,80.2,66.0,0.0,13.7,74,WAR01
2023-08-12,79.4,62.2,0.004,11.1,78,WAR01
2023-08-13,82.6,72.1,0.138,12.0,83,WAR01
2023-08-14,82.6,67.8,0.0,11.8,71,WAR01
2023-08-15,73.3,68.4,0.472,13.5,84,WAR01
2023-08-16,75.6,66.5,0.118,8.0,84,WAR01
2023-08-17,77.4,68.2,0.0,10.5,85,WAR01
2023-08-18,81.9,69.7,0.051,11.4,80,WAR01
2023-08-19,73.8,62.2,0.0,12.8,67,WAR01
2023-08-20,81.3,64.0,0.0,9.7,67,WAR01
2023-08-21,86.0,67.3,0.031,8.6,72,WAR01
2023-08-22,77.1,63.9,0.008,12.9,66,WAR01
2023-08-23,75.9,59.6,0.0,11.2,62,WAR01
2023-08-24,73.4,58.7,0.067,11.9,74,WAR01
2023-08-25,72.7,66.6,0.65,17.5,89,WAR01
2023-08-26,81.3,69.1,0.063,12.1,86,WAR01
2023-08-27,74.9,65.7,0.024,11.1,85,WAR01
2023-08-28,76.9,63.7,0.004,9.0,86,WAR01
2023-08-29,78.2,66.0,0.374,7.3,86,WAR01
2023-08-30,80.9,69.4,0.972,14.0,82,WAR01
2023-08-31,72.1,61.8,0.0,14.5,64,WAR01
2023-06-30,88.2,64.6,0.189,12.8,78,WAS01
2023-07-01,85.6,67.5,0.626,9.9,85,WAS01
2023-07-02,87.4,70.3,0.063,10.8,89,WAS01
2023-07-03,89.7,72.0,1.795,8.1,82,WAS01
2023-07-04,88.2,70.4,0.106,8.7,79,WAS01
2023-07-05,89.6,71.5,0.0,6.7,73,WAS01
2023-07-06,86.9,70.7,0.079,6.3,79,WAS01
2023-07-07,86.3,71.1,0.331,7.9,85,WAS01
2023-07-08,87.8,71.2,0.173,7.6,86,WAS01
2023-07-09,79.9,69.8,0.276,9.1,90,WAS01
2023-07-10,85.0,67.0,0.012,9.8,76,WAS01
2023-07-11,89.5,66.4,0.0,6.4,59,WAS01
2023-07-12,91.5,66.9,0.0,8.8,57,WAS01
2023-07-13,93.7,68.7,0.248,14.3,65,WAS01
2023-07-14,89.2,69.2,0.173,11.3,79,WAS01
2023-07-15,87.3,69.1,0.22,12.0,86,WAS01
2023-07-16,87.1,72.5,0.449,6.7,86,WAS01
2023-07-17,91.1,70.4,0.0,8.7,66,WAS01
2023-07-18,90.7,68.2,0.004,6.7,66,WAS01
2023-07-19,87.5,71.6,0.039,6.7,75,WAS01
2023-07-20,87.1,69.3,0.012,5.7,74,WAS01
2023-07-21,88.1,69.3,0.051,11.2,70,WAS01
2023-07-22,86.0,67.0,0.0,8.6,57,WAS01
2023-07-23,86.9,63.5,0.012,6.7,62,WAS01
2023-07-24,84.0,70.0,0.358,6.8,79,WAS01
2023-07-25,84.2,69.7,0.713,7.9,87,WAS01
2023-07-26,92.0,67.3,0.0,8.2,73,WAS01
2023-07-27,99.1,73.2,0.016,13.8,68,WAS01
2023-07-28,98.4,72.9,0.043,10.7,74,WAS01
2023-07-29,100.8,73.2,0.016,15.3,66,WAS01
2023-07-30,88.1,69.4,0.0,9.9,56,WAS01
2023-07-31,86.9,65.9,0.319,8.9,61,WAS01
2023-08-01,83.8,64.5,0.0,7.4,53,WAS01
2023-08-02,84.1,62.4,0.0,9.2,57,WAS01
2023-08-03,82.0,64.8,0.059,13.9,69,WAS01
2023-08-04,82.8,65.0,0.012,7.8,78,WAS01
2023-08-05,87.6,65.5,0.008,4.9,74,WAS01
2023-08-06,89.2,68.2,0.319,9.7,75,WAS01
2023-08-07,91.6,71.6,0.244,14.2,82,WAS01
2023-08-08,86.4,70.1,0.02,15.6,65,WAS01
2023-08-09,86.8,66.9,0.008,9.4,63,WAS01
2023-08-10,80.2,69.7,0.354,11.0,86,WAS01
2023-08-11,88.1,66.7,0.008,9.2,67,WAS01
2023-08-12,91.5,66.7,0.004,8.5,67,WAS01
2023-08-13,90.6,72.9,0.004,8.6,63,WAS01
2023-08-14,90.6,68.8,0.484,8.3,76,WAS01
2023-08-15,90.6,70.6,0.079,10.4,78,WAS01
2023-08-16,85.8,67.4,0.0,9.1,66,WAS01
2023-08-17,86.1,69.9,0.28,8.8,74,WAS01
2023-08-18,84.3,69.6,0.004,11.5,62,WAS01
2023-08-19,83.4,60.2,0.0,7.4,52,WAS01
2023-08-20,89.4,59.8,0.0,7.1,60,WAS01
2023-08-21,93.1,66.7,0.0,6.3,61,WAS01
